Date,Forecast,Actual
12/19/13,,298.821404
12/20/13,,300.1596749
12/21/13,,272.7764249
12/22/13,,259.712654
12/23/13,,276.4834874
12/24/13,,291.8042374
12/25/13,,273.8599457
12/26/13,,290.421529
12/27/13,,292.4552165
12/28/13,,282.9116124
12/29/13,,270.4575915
12/30/13,,294.979529
12/31/13,,294.5704249
1/1/14,,273.4828624
1/2/14,,286.074904
1/3/14,,293.131654
1/4/14,,283.4295499
1/5/14,,278.2958832
1/6/14,,302.7332165
1/7/14,,306.7142374
1/8/14,,308.852529
1/9/14,,310.8032165
1/10/14,,294.2703832
1/11/14,,275.849779
1/12/14,,270.785404
1/13/14,,284.881279
1/14/14,,274.2246957
1/15/14,,305.0593207
1/16/14,,312.4769874
1/17/14,,302.0580915
1/18/14,,284.6735707
1/19/14,,267.4399457
1/20/14,,290.621654
1/21/14,,298.8700499
1/22/14,,300.1393415
1/23/14,,294.4273624
1/24/14,,291.8947999
1/25/14,,276.0147999
1/26/14,,261.7717165
1/27/14,,292.3066124
1/28/14,,297.7997999
1/29/14,,308.412779
1/30/14,,309.2370915
1/31/14,,303.106779
2/1/14,,285.8230082
2/2/14,,270.8633832
2/3/14,,292.4384665
2/4/14,,298.094779
2/5/14,,308.3713624
2/6/14,,312.0781957
2/7/14,,308.5300707
2/8/14,,295.4471749
2/9/14,,276.3380082
2/10/14,,292.7473415
2/11/14,,307.3976124
2/12/14,,305.0673832
2/13/14,,312.1808832
2/14/14,,314.0604874
2/15/14,,292.6576749
2/16/14,,262.147904
2/17/14,,286.4873624
2/18/14,,288.6122165
2/19/14,,292.9194457
2/20/14,,292.1693415
2/21/14,,294.7779665
2/22/14,,288.3883624
2/23/14,,279.7732374
2/24/14,,302.7728333
2/25/14,,309.7789874
2/26/14,,313.845029
2/27/14,,301.9241749
2/28/14,,314.2145915
3/1/14,,301.7997165
3/2/14,,289.5004249
3/3/14,,314.9382436
3/4/14,,318.6700082
3/5/14,,321.4906957
3/6/14,,306.2405499
3/7/14,,314.5675499
3/8/14,,298.9965707
3/9/14,,279.8076751
3/10/14,,303.2426332
3/11/14,,300.1352165
3/12/14,,303.5538624
3/13/14,,299.8234874
3/14/14,,312.5660082
3/15/14,,308.3732165
3/16/14,,300.4260707
3/17/14,,327.6345082
3/18/14,,329.9642374
3/19/14,,329.226904
3/20/14,,331.112029
3/21/14,,332.9338624
3/22/14,,320.6866957
3/23/14,,297.740904
3/24/14,,319.8695499
3/25/14,,332.8225478
3/26/14,,330.5783207
3/27/14,,331.4371957
3/28/14,,322.945529
3/29/14,,298.4830082
3/30/14,,287.1861332
3/31/14,,310.7399457
4/1/14,,324.5456957
4/2/14,,328.180279
4/3/14,,326.6835707
4/4/14,,299.2110353
4/5/14,,300.8864832
4/6/14,,303.5295082
4/7/14,,326.0064457
4/8/14,,324.1676124
4/9/14,,319.5731332
4/10/14,,320.804654
4/11/14,,326.7811749
4/12/14,,303.1977374
4/13/14,,297.1357918
4/14/14,,313.032279
4/15/14,,337.9714484
4/16/14,,340.427438
4/17/14,,341.6079484
4/18/14,,356.5624901
4/19/14,,344.749253
4/20/14,,333.8123443
4/21/14,,327.6540943
4/22/14,,347.7804773
4/23/14,,358.469556
4/24/14,,357.6133259
4/25/14,,359.1459564
4/26/14,,344.4326023
4/27/14,,332.8078939
4/28/14,,355.5375995
4/29/14,,365.6749874
4/30/14,,346.6242245
5/1/14,,312.6322273
5/2/14,,329.1185189
5/3/14,,323.0680318
5/4/14,,308.2767193
5/5/14,,333.5632609
5/6/14,,333.6504276
5/7/14,,339.9306151
5/8/14,,336.6696568
5/9/14,,335.6218106
5/10/14,,319.4216957
5/11/14,,305.6063624
5/12/14,,335.5349249
5/13/14,,352.981779
5/14/14,,339.3998832
5/15/14,,346.8054457
5/16/14,,353.8917374
5/17/14,,333.9640499
5/18/14,,311.260029
5/19/14,,342.7854249
5/20/14,,340.5551957
5/21/14,,348.9569457
5/22/14,,339.3956332
5/23/14,,342.9934249
5/24/14,,327.5271957
5/25/14,,310.4336749
5/26/14,,341.690779
5/27/14,,347.3775499
5/28/14,,357.6765707
5/29/14,,335.0214457
5/30/14,,362.6775499
5/31/14,,344.4111957
6/1/14,,329.4425499
6/2/14,,369.9037582
6/3/14,,376.7303207
6/4/14,,375.9861749
6/5/14,,385.1003207
6/6/14,,387.6518832
6/7/14,,367.3206124
6/8/14,,364.115529
6/9/14,,359.7216957
6/10/14,,402.376779
6/11/14,,405.9067582
6/12/14,,396.7248624
6/13/14,,388.757779
6/14/14,,366.5156332
6/15/14,,367.0175915
6/16/14,,397.9336901
6/17/14,,390.9020082
6/18/14,,393.5941957
6/19/14,,385.5444457
6/20/14,,387.6014457
6/21/14,,374.3270082
6/22/14,,357.4382999
6/23/14,,411.0016957
6/24/14,,421.2426332
6/25/14,,409.3614582
6/26/14,,419.2539665
6/27/14,,411.1394874
6/28/14,,427.261655
6/29/14,,380.5638714
6/30/14,,404.8597565
7/1/14,,420.7127517
7/2/14,,429.2059665
7/3/14,,434.7958624
7/4/14,,423.6978207
7/5/14,,402.1358415
7/6/14,,382.2019249
7/7/14,,423.9621332
7/8/14,,425.2186332
7/9/14,,427.6546974
7/10/14,,431.0353009
7/11/14,,430.6175564
7/12/14,,407.9293634
7/13/14,,400.1695782
7/14/14,,431.822029
7/15/14,,433.6857165
7/16/14,,435.6607165
7/17/14,,421.1950915
7/18/14,,420.5516332
7/19/14,,387.3381058
7/20/14,,369.9338832
7/21/14,,421.5107773
7/22/14,,425.5679167
7/23/14,,417.6768333
7/24/14,,426.9960833
7/25/14,,428.47375
7/26/14,,421.5654167
7/27/14,,389.7437917
7/28/14,,416.7983333
7/29/14,,380.2777083
7/30/14,,414.5066056
7/31/14,,402.4106523
8/1/14,,409.9413767
8/2/14,,386.3826019
8/3/14,,369.1463207
8/4/14,,418.2351749
8/5/14,,428.2871124
8/6/14,,385.722319
8/7/14,,409.5400017
8/8/14,,418.1086749
8/9/14,,390.1127999
8/10/14,,377.089904
8/11/14,,412.4201749
8/12/14,,412.4021499
8/13/14,,409.9990885
8/14/14,,413.9779457
8/15/14,,360.2314874
8/16/14,,362.215654
8/17/14,,367.4318624
8/18/14,,398.2975082
8/19/14,,398.3081228
8/20/14,,398.6043832
8/21/14,,410.4903415
8/22/14,,407.8152986
8/23/14,,362.5616058
8/24/14,,340.1173832
8/25/14,,405.422029
8/26/14,,420.5487019
8/27/14,,419.3867165
8/28/14,,380.3208624
8/29/14,,412.0906332
8/30/14,,384.5987165
8/31/14,,364.5790082
9/1/14,,392.6910499
9/2/14,,417.9125082
9/3/14,,422.7174665
9/4/14,,425.3677582
9/5/14,,422.9166124
9/6/14,,382.4346749
9/7/14,,376.7193207
9/8/14,,422.621779
9/9/14,,406.5499532
9/10/14,,380.5612165
9/11/14,,398.9653624
9/12/14,,411.4653624
9/13/14,,384.5102582
9/14/14,,378.4609457
9/15/14,,408.6179874
9/16/14,,407.066779
9/17/14,,418.9039457
9/18/14,,420.2364249
9/19/14,,382.7736124
9/20/14,,356.248154
9/21/14,,347.1722165
9/22/14,,386.2258832
9/23/14,,397.2488415
9/24/14,,417.177279
9/25/14,,418.7741124
9/26/14,,407.981279
9/27/14,,389.2046124
9/28/14,,380.614404
9/29/14,,426.9665707
9/30/14,,428.2895082
10/1/14,,430.6554665
10/2/14,,425.6459874
10/3/14,,420.2120499
10/4/14,,385.9162999
10/5/14,,369.9489874
10/6/14,,379.0712999
10/7/14,,416.2764457
10/8/14,,421.9550499
10/9/14,,426.9629457
10/10/14,,421.906404
10/11/14,,398.5832582
10/12/14,,388.8206332
10/13/14,,431.9436124
10/14/14,,439.3461332
10/15/14,,448.944279
10/16/14,,447.4051749
10/17/14,,438.641654
10/18/14,,409.8619874
10/19/14,,392.918279
10/20/14,,430.4764457
10/21/14,,437.2865082
10/22/14,,435.6784624
10/23/14,,448.3609249
10/24/14,,436.4140915
10/25/14,,412.6864457
10/26/14,,392.6697374
10/27/14,,435.6582999
10/28/14,,444.9747582
10/29/14,,432.6743832
10/30/14,,422.7606957
10/31/14,,412.904654
11/1/14,,371.513654
11/2/14,,360.3098207
11/3/14,,386.5408207
11/4/14,,366.7284457
11/5/14,,408.2888624
11/6/14,,410.0716749
11/7/14,,406.3951332
11/8/14,,377.600529
11/9/14,,366.459279
11/10/14,,405.9893832
11/11/14,,405.8969874
11/12/14,,405.2016957
11/13/14,,396.1056124
11/14/14,,399.0992165
11/15/14,,378.9779874
11/16/14,,360.943654
11/17/14,,400.801904
11/18/14,,393.3790082
11/19/14,,388.4697165
11/20/14,,383.7744665
11/21/14,,376.6400915
11/22/14,,353.2131915
11/23/14,,332.0987165
11/24/14,,360.6413207
11/25/14,,377.5688624
11/26/14,,386.593654
11/27/14,,372.7940707
11/28/14,,354.3728332
11/29/14,,322.736529
11/30/14,,307.5105915
12/1/14,,338.2682235
12/2/14,,337.0245707
12/3/14,,341.9769457
12/4/14,,353.140654
12/5/14,,358.4879874
12/6/14,,335.4856957
12/7/14,,322.648779
12/8/14,,352.078529
12/9/14,,353.796654
12/10/14,,342.2893207
12/11/14,,305.0806332
12/12/14,,316.4807165
12/13/14,,296.9631686
12/14/14,,293.5897582
12/15/14,,313.9726749
12/16/14,,325.0665082
12/17/14,,324.1363207
12/18/14,,321.7959665
12/19/14,,319.2894874
12/20/14,,305.2626749
12/21/14,,299.1475499
12/22/14,,323.635279
12/23/14,,327.7230082
12/24/14,,332.7053832
12/25/14,,321.9488832
12/26/14,,347.8091957
12/27/14,,332.976904
12/28/14,,299.9442165
12/29/14,,309.3874457
12/30/14,,315.0162165
12/31/14,,310.3618207
1/1/15,284.5194495,
1/2/15,299.2912868,
1/3/15,309.7507398,
1/4/15,310.72443,
1/5/15,310.0490641,
1/6/15,323.4043551,
1/7/15,325.4360657,
1/8/15,328.2635813,
1/9/15,332.4295312,
1/10/15,322.5433861,
1/11/15,311.3525009,
1/12/15,311.0604534,
1/13/15,320.6447476,
1/14/15,317.5214288,
1/15/15,342.7467578,
1/16/15,345.5654908,
1/17/15,334.7963322,
1/18/15,321.1650675,
1/19/15,309.0841762,
1/20/15,320.7478925,
1/21/15,319.2768042,
1/22/15,315.8546503,
1/23/15,305.8065556,
1/24/15,296.1376121,
1/25/15,289.8183713,
1/26/15,286.8630413,
1/27/15,307.7840228,
1/28/15,311.0442382,
1/29/15,319.8250721,
1/30/15,320.5401816,
1/31/15,319.3506583,
2/1/15,311.5648966,
2/2/15,304.0617555,
2/3/15,316.9891055,
2/4/15,315.8855951,
2/5/15,319.9478317,
2/6/15,318.7839159,
2/7/15,313.605768,
2/8/15,305.8963375,
2/9/15,291.8644743,
2/10/15,299.2994732,
2/11/15,307.972239,
2/12/15,305.3645411,
2/13/15,312.499675,
2/14/15,313.0655979,
2/15/15,296.9527514,
2/16/15,275.2154118,
2/17/15,290.4395689,
2/18/15,292.7248583,
2/19/15,297.3165339,
2/20/15,297.028507,
2/21/15,297.9777304,
2/22/15,296.3210112,
2/23/15,292.3434841,
2/24/15,305.4534738,
2/25/15,308.5219608,
2/26/15,310.3046032,
2/27/15,302.1717438,
2/28/15,312.342433,
3/1/15,305.0703538,
3/2/15,299.2263148,
3/3/15,316.4177997,
3/4/15,316.7844036,
3/5/15,320.8105935,
3/6/15,314.5191995,
3/7/15,326.6876702,
3/8/15,322.0972727,
3/9/15,313.3678934,
3/10/15,333.131479,
3/11/15,333.4149485,
3/12/15,341.3761921,
3/13/15,343.939016,
3/14/15,355.0641017,
3/15/15,347.8937637,
3/16/15,340.3954131,
3/17/15,352.8281649,
3/18/15,351.3276739,
3/19/15,350.4783911,
3/20/15,353.5852069,
3/21/15,355.8169871,
3/22/15,344.8076589,
3/23/15,324.0103152,
3/24/15,331.6298346,
3/25/15,336.5788843,
3/26/15,333.60579,
3/27/15,331.08349,
3/28/15,322.7236742,
3/29/15,307.4274585,
3/30/15,303.1560752,
3/31/15,316.3469362,
4/1/15,318.4302666,
4/2/15,322.7426563,
4/3/15,321.4975189,
4/4/15,293.8212091,
4/5/15,300.496736,
4/6/15,303.9694271,
4/7/15,316.0610615,
4/8/15,313.045362,
4/9/15,306.9869491,
4/10/15,311.0486999,
4/11/15,318.8477126,
4/12/15,306.659289,
4/13/15,303.9642555,
4/14/15,315.0631986,
4/15/15,336.249743,
4/16/15,339.3123327,
4/17/15,339.2414704,
4/18/15,340.1476044,
4/19/15,323.5132538,
4/20/15,311.7295169,
4/21/15,305.2797386,
4/22/15,324.2976215,
4/23/15,331.2416179,
4/24/15,337.5752348,
4/25/15,341.9707112,
4/26/15,334.9389832,
4/27/15,326.7316785,
4/28/15,338.1707855,
4/29/15,345.7727062,
4/30/15,331.6173307,
5/1/15,300.8964334,
5/2/15,322.3361007,
5/3/15,324.7398376,
5/4/15,318.3983653,
5/5/15,335.2718263,
5/6/15,337.1342146,
5/7/15,346.4260037,
5/8/15,350.3413217,
5/9/15,347.3510457,
5/10/15,342.2812951,
5/11/15,334.874247,
5/12/15,351.0870616,
5/13/15,360.7553315,
5/14/15,348.7084639,
5/15/15,357.6050122,
5/16/15,357.8247758,
5/17/15,336.4515502,
5/18/15,321.0164174,
5/19/15,344.6947759,
5/20/15,338.5501355,
5/21/15,354.957925,
5/22/15,355.8729242,
5/23/15,363.0761927,
5/24/15,358.4413805,
5/25/15,347.0609378,
5/26/15,363.939932,
5/27/15,368.6753068,
5/28/15,368.2436792,
5/29/15,349.8377397,
5/30/15,371.9715001,
5/31/15,356.5843063,
6/1/15,341.0518612,
6/2/15,365.0618282,
6/3/15,363.7493174,
6/4/15,358.7941216,
6/5/15,365.488054,
6/6/15,367.3564425,
6/7/15,354.4335413,
6/8/15,353.9239191,
6/9/15,349.5346927,
6/10/15,384.0159827,
6/11/15,385.5947366,
6/12/15,375.1110425,
6/13/15,372.2258033,
6/14/15,360.0880751,
6/15/15,363.2110126,
6/16/15,379.8179644,
6/17/15,373.5073648,
6/18/15,376.5892078,
6/19/15,374.7310692,
6/20/15,381.1283886,
6/21/15,375.9859592,
6/22/15,364.0021513,
6/23/15,396.9980272,
6/24/15,398.1122744,
6/25/15,387.0008131,
6/26/15,394.0803786,
6/27/15,387.9474517,
6/28/15,397.6517702,
6/29/15,359.8203385,
6/30/15,376.7955382,
7/1/15,387.0958091,
7/2/15,391.7708891,
7/3/15,391.9120751,
7/4/15,378.1723497,
7/5/15,367.5605755,
7/6/15,355.0452053,
7/7/15,380.2347341,
7/8/15,381.8525852,
7/9/15,381.2703984,
7/10/15,384.6738216,
7/11/15,383.9762082,
7/12/15,368.1230285,
7/13/15,361.199862,
7/14/15,379.8858236,
7/15/15,381.0283242,
7/16/15,381.0117324,
7/17/15,368.9157641,
7/18/15,371.1710605,
7/19/15,354.5809637,
7/20/15,347.9904583,
7/21/15,383.9896756,
7/22/15,388.2758353,
7/23/15,383.1242126,
7/24/15,392.2706213,
7/25/15,392.9021884,
7/26/15,387.2308077,
7/27/15,362.1832708,
7/28/15,378.9436601,
7/29/15,359.5479616,
7/30/15,390.701766,
7/31/15,383.9278146,
8/1/15,392.5741678,
8/2/15,378.4572484,
8/3/15,362.1692775,
8/4/15,394.4813117,
8/5/15,400.4713372,
8/6/15,374.4612165,
8/7/15,396.4572734,
8/8/15,396.7149364,
8/9/15,374.1123325,
8/10/15,369.0238488,
8/11/15,397.6140045,
8/12/15,402.4006307,
8/13/15,403.1263213,
8/14/15,403.5272279,
8/15/15,364.3820528,
8/16/15,384.9133733,
8/17/15,395.5775663,
8/18/15,408.63233,
8/19/15,401.0971397,
8/20/15,389.7238622,
8/21/15,392.5305629,
8/22/15,392.448435,
8/23/15,364.1185562,
8/24/15,358.5064764,
8/25/15,406.4682326,
8/26/15,404.4054426,
8/27/15,398.7848407,
8/28/15,372.3630735,
8/29/15,401.2066654,
8/30/15,373.8625148,
8/31/15,347.2527874,
9/1/15,366.8603646,
9/2/15,391.2620386,
9/3/15,392.4862352,
9/4/15,395.5492371,
9/5/15,393.3296084,
9/6/15,365.5586481,
9/7/15,363.3458581,
9/8/15,391.0141226,
9/9/15,382.9026195,
9/10/15,372.3418064,
9/11/15,396.6342428,
9/12/15,410.3155568,
9/13/15,386.7266441,
9/14/15,380.7061968,
9/15/15,391.3131204,
9/16/15,385.5931803,
9/17/15,400.9698387,
9/18/15,407.7420574,
9/19/15,385.8544001,
9/20/15,374.6225728,
9/21/15,371.2708154,
9/22/15,397.0000664,
9/23/15,406.7730302,
9/24/15,416.8898584,
9/25/15,412.0543008,
9/26/15,400.5626873,
9/27/15,385.7395372,
9/28/15,373.5149757,
9/29/15,400.246402,
9/30/15,402.8656238,
10/1/15,406.8030212,
10/2/15,403.1965409,
10/3/15,400.0480891,
10/4/15,377.2069819,
10/5/15,369.0277162,
10/6/15,380.0395468,
10/7/15,412.1247756,
10/8/15,414.1015814,
10/9/15,420.1117942,
10/10/15,415.5754224,
10/11/15,401.3100815,
10/12/15,395.26862,
10/13/15,424.6130313,
10/14/15,422.8637326,
10/15/15,422.0871789,
10/16/15,408.7833816,
10/17/15,405.7335651,
10/18/15,394.7559167,
10/19/15,389.0257046,
10/20/15,414.780695,
10/21/15,420.2291303,
10/22/15,415.4201355,
10/23/15,419.9543173,
10/24/15,408.0238789,
10/25/15,392.4827908,
10/26/15,372.2485991,
10/27/15,396.4022772,
10/28/15,401.9647875,
10/29/15,391.5359371,
10/30/15,385.0974743,
10/31/15,382.4432291,
11/1/15,348.1184955,
11/2/15,346.7161825,
11/3/15,367.3886483,
11/4/15,367.0955308,
11/5/15,407.3095806,
11/6/15,406.3785188,
11/7/15,394.4121554,
11/8/15,367.1734223,
11/9/15,353.4710563,
11/10/15,373.4302599,
11/11/15,368.5093204,
11/12/15,370.6369262,
11/13/15,360.8204003,
11/14/15,355.0826087,
11/15/15,347.7285421,
11/16/15,337.7661422,
11/17/15,360.269197,
11/18/15,354.9260084,
11/19/15,352.7172398,
11/20/15,352.7937734,
11/21/15,349.8691001,
11/22/15,332.3540883,
11/23/15,325.4069137,
11/24/15,347.2474983,
11/25/15,360.1845222,
11/26/15,362.0432828,
11/27/15,346.4421337,
11/28/15,334.3079341,
11/29/15,320.1738987,
11/30/15,315.8207916,
12/1/15,337.1974021,
12/2/15,340.6196321,
12/3/15,345.82787,
12/4/15,349.9638853,
12/5/15,345.6140924,
12/6/15,324.8792735,
12/7/15,313.8556191,
12/8/15,333.1077579,
12/9/15,336.9523122,
12/10/15,332.28482,
12/11/15,312.0997897,
12/12/15,330.1090522,
12/13/15,319.3384141,
12/14/15,316.6700379,
12/15/15,326.6809757,
12/16/15,330.8748935,
12/17/15,330.5778605,
12/18/15,328.2560436,
12/19/15,325.6401891,
12/20/15,319.1632172,
12/21/15,314.2084266,
12/22/15,328.2467436,
12/23/15,328.2407599,
12/24/15,332.5270864,
12/25/15,317.9218976,
12/26/15,337.8569024,
12/27/15,324.6491038,
12/28/15,302.0176856,
12/29/15,310.3007063,
12/30/15,316.9742275,
12/31/15,310.3618207,
